model_name,fold_id,center,calibration_variant,uses_unlabeled_target_distribution,temperature,median_offset,auroc,brier,ece,sensitivity,specificity,ppv,npv,cin3_sensitivity,cin3_false_negatives,referral_rate
HyDRA_CoE_Full,loco_十堰市人民医院,十堰市人民医院,no_calibration,False,,,0.682844932844933,0.13598154453685526,0.18184191815131268,0.5,0.8141025641025641,0.13861386138613863,0.9645569620253165,0.5,2,0.20362903225806453
HyDRA_CoE_Full,loco_十堰市人民医院,十堰市人民医院,threshold_lock_only,False,,,0.682844932844933,0.13598154453685526,0.18184191815131268,0.10714285714285714,0.9893162393162394,0.375,0.9487704918032787,0.0,4,0.016129032258064516
HyDRA_CoE_Full,loco_十堰市人民医院,十堰市人民医院,temperature_scaling_val_only,False,1.8,,0.682844932844933,0.13562219275182194,0.2400316710752738,0.07142857142857142,0.9978632478632479,0.6666666666666666,0.947261663286004,0.0,4,0.006048387096774193
HyDRA_CoE_Full,loco_十堰市人民医院,十堰市人民医院,logit_median_matching_target_unlabeled,True,,-0.05995327590006205,0.682844932844933,0.13197172697711268,0.17508328173452106,0.10714285714285714,0.9914529914529915,0.42857142857142855,0.9488752556237219,0.0,4,0.014112903225806451
HyDRA_CoE_Full,loco_十堰市人民医院,十堰市人民医院,full_hydra_calibration,True,,-0.05995327590006205,0.682844932844933,0.13197172697711268,0.17508328173452106,0.10714285714285714,0.9914529914529915,0.42857142857142855,0.9488752556237219,0.0,4,0.014112903225806451
HyDRA_CoE_Full,loco_恩施州中心医院,恩施州中心医院,no_calibration,False,,,0.7426978818283166,0.21022562972370318,0.14824815654282236,0.6230769230769231,0.7608695652173914,0.5510204081632653,0.8108108108108109,0.703125,19,0.3620689655172414
HyDRA_CoE_Full,loco_恩施州中心医院,恩施州中心医院,threshold_lock_only,False,,,0.7426978818283166,0.21022562972370318,0.14824815654282236,0.3,0.9601449275362319,0.78,0.7443820224719101,0.390625,39,0.12315270935960591
HyDRA_CoE_Full,loco_恩施州中心医院,恩施州中心医院,temperature_scaling_val_only,False,1.4500000000000002,,0.7426978818283166,0.19689774444604002,0.1081537392972105,0.13846153846153847,0.9818840579710145,0.782608695652174,0.7075718015665796,0.203125,51,0.05665024630541872
HyDRA_CoE_Full,loco_恩施州中心医院,恩施州中心医院,logit_median_matching_target_unlabeled,True,,-1.468609223044335,0.7426978818283166,0.194529873063106,0.13805885198272452,0.06923076923076923,0.9927536231884058,0.8181818181818182,0.6936708860759494,0.09375,58,0.027093596059113302
HyDRA_CoE_Full,loco_恩施州中心医院,恩施州中心医院,full_hydra_calibration,True,,-1.468609223044335,0.7426978818283166,0.194529873063106,0.13805885198272452,0.06923076923076923,0.9927536231884058,0.8181818181818182,0.6936708860759494,0.09375,58,0.027093596059113302
HyDRA_CoE_Full,loco_武大人民医院,武大人民医院,no_calibration,False,,,,0.3591559615869271,0.48405609844211606,0.550561797752809,,1.0,0.0,0.6530612244897959,17,0.550561797752809
HyDRA_CoE_Full,loco_武大人民医院,武大人民医院,threshold_lock_only,False,,,,0.3591559615869271,0.48405609844211606,0.6179775280898876,,1.0,0.0,0.7551020408163265,12,0.6179775280898876
HyDRA_CoE_Full,loco_武大人民医院,武大人民医院,temperature_scaling_val_only,False,1.6,,,0.32167000184579414,0.49546125988401135,0.6629213483146067,,1.0,0.0,0.8367346938775511,8,0.6629213483146067
HyDRA_CoE_Full,loco_武大人民医院,武大人民医院,logit_median_matching_target_unlabeled,True,,-2.9504133927254426,,0.7573359925358205,0.8503023219204952,0.16853932584269662,,1.0,0.0,0.3469387755102041,32,0.16853932584269662
